evidence_class,active_or_historical,dataset,method,model,artifact_role,relative_path,bytes,sha256,authenticated,authentication_reference,notes
baseline,active,lendingclub_v2,lasso_l1_logistic,lr,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42/fold_selections.csv,7954,13e124990728c99e2025efb5049eb584f49809ba00eee388295a71d9b3d952af,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42/manifest.json,
baseline,active,lendingclub_v2,lasso_l1_logistic,lr,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42/metrics.csv,1623,5ffd29c4c8a7ae81db2f848958775f7a19ce9da49247d5160865d0cbc2c3e436,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42/manifest.json,
baseline,active,lendingclub_v2,lasso_l1_logistic,lr,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42/predictions_dev.csv,266531348,faf87ed64a922fddb24c376ba75c532565fe12eb4e9d25c8402af36a34cd3841,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42/manifest.json,
baseline,active,lendingclub_v2,lasso_l1_logistic,lr,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42/predictions_oot.csv,130505915,7a1051c67031d12958760a417f69e62ec0ed2298bc9d27c2e5d2b391291dce31,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42/manifest.json,
baseline,active,lendingclub_v2,lasso_l1_logistic,lr,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42/preflight.json,5649,04dffe0eb46fea93ece18af5bae9523a061df1e2e6b5cccb3d06061cd3eef48e,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42/manifest.json,
baseline,active,lendingclub_v2,lasso_l1_logistic,lr,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42/resource_usage.json,400270,cd78d4070b5cb6608a25ab9e3781d8aac9092a632f8bebf45c121315f7d99d1e,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42/manifest.json,
baseline,active,lendingclub_v2,lasso_l1_logistic,lr,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42/run.log,3854,aac8e8995369bf6e7f184f85bc2f58c43857e3ecd1f410e1422efccb12141406,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42/manifest.json,
baseline,active,lendingclub_v2,lasso_l1_logistic,lr,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42/selected_features.csv,1745,2e09df26bc5c3696314e53d9646ef7fb096e941a29a1dc2e717694bf1ad4d17c,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42/manifest.json,
baseline,active,lendingclub_v2,lasso_l1_logistic,lr,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42/stability.csv,573,42131fcc2bf6de9e2e042bd72699c72c62f29317ce28b8f0944bee4d04fbf887,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42/manifest.json,
baseline,active,lendingclub_v2,lasso_l1_logistic,lr,success_marker,results/full_baseline_v1/runs/lendingclub_v2/fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42/_SUCCESS,27,450d10c4eb7c563e1d4aa8fc3eaa9f59dad20126a03339da35c03b2e3607862f,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42/manifest.json,
baseline,active,lendingclub_v2,legacy_rf_relevance_corr,catboost,manifest,results/full_baseline_v1/runs/lendingclub_v2/fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42/manifest.json,16592,37c72a0c3415adcd80e94a606a9fa20923745807744ee60e7e41c6f7cfad0c67,True,cleanup/audits/prompt_11_selector_combinations/baseline_completion_authentication.json,
baseline,active,lendingclub_v2,legacy_rf_relevance_corr,catboost,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42/checkpoint.json,15115,a903037db57265490f8f4137222852a938595ae6161202d5353d29220f535ac3,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42/manifest.json,
baseline,active,lendingclub_v2,legacy_rf_relevance_corr,catboost,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42/config.json,4504,2761ed4b75e8121a3194551bce525d37b40e4cdd8d468dee244f15b94a9068ca,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42/manifest.json,
baseline,active,lendingclub_v2,legacy_rf_relevance_corr,catboost,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42/fold_selections.csv,22402,6f1f34f6e95b2f60fff471323cc5dc5aa15ba1153d149e4c0dbffed14cf40619,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42/manifest.json,
baseline,active,lendingclub_v2,legacy_rf_relevance_corr,catboost,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42/metrics.csv,1670,2b7b7e0905a993f20c86ba3d9fc4ec73c9c173d9305af332aaee473a1cd4474d,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42/manifest.json,
baseline,active,lendingclub_v2,legacy_rf_relevance_corr,catboost,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42/predictions_dev.csv,282111823,2dcb8aab460308dcab9502e4e94959b3f49a8e3aeb6ed62353173b192be2e616,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42/manifest.json,
baseline,active,lendingclub_v2,legacy_rf_relevance_corr,catboost,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42/predictions_oot.csv,138132258,c252fa5e85d25d93507ce691eb1f1aa0ee6d2edd560546bc1c24e99776ea4b81,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42/manifest.json,
baseline,active,lendingclub_v2,legacy_rf_relevance_corr,catboost,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42/preflight.json,5649,04dffe0eb46fea93ece18af5bae9523a061df1e2e6b5cccb3d06061cd3eef48e,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42/manifest.json,
baseline,active,lendingclub_v2,legacy_rf_relevance_corr,catboost,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42/resource_usage.json,236879,de981a34ad2426e4602de778d06c96330cabe13f16d35c38add96864dd51711e,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42/manifest.json,
baseline,active,lendingclub_v2,legacy_rf_relevance_corr,catboost,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42/run.log,5348,392521e11f2a6efafd3403e09ccc9bd0b93cedfb06e43e63585a7294e161eeb7,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42/manifest.json,
baseline,active,lendingclub_v2,legacy_rf_relevance_corr,catboost,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42/selected_features.csv,4789,5eb488ff71fd8c63d4e437117e268bb3d0bdfd39bdcb0807ec39ddaf5207835e,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42/manifest.json,
baseline,active,lendingclub_v2,legacy_rf_relevance_corr,catboost,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42/stability.csv,558,8c5d0d5634651fe74509c99bca135899b5648c65b7c53854521466330c861813,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42/manifest.json,
baseline,active,lendingclub_v2,legacy_rf_relevance_corr,catboost,success_marker,results/full_baseline_v1/runs/lendingclub_v2/fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42/_SUCCESS,27,6abac6ae4ffadd74d36bfcb4e71937315ed4cbba2a0fb960fd47447b97fb37be,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-024-lendingclub_v2-catboost-legacy-rf-relevance-corr-s42/manifest.json,
baseline,active,lendingclub_v2,legacy_rf_relevance_corr,lr,manifest,results/full_baseline_v1/runs/lendingclub_v2/fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42/manifest.json,16520,4d55b793926a3d41f78c45fbd062ba9553335975ee054db07f403ed147ca9859,True,cleanup/audits/prompt_11_selector_combinations/baseline_completion_authentication.json,
baseline,active,lendingclub_v2,legacy_rf_relevance_corr,lr,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42/checkpoint.json,15090,a75f795f98f0be35f77a8e52de9ed9da1a54300843ab266fb31ad27922593612,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42/manifest.json,
baseline,active,lendingclub_v2,legacy_rf_relevance_corr,lr,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42/config.json,4474,5117420d4176657c38069bbd007e83859ef08803d4afc2d9256c6ecb247170e5,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42/manifest.json,
baseline,active,lendingclub_v2,legacy_rf_relevance_corr,lr,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42/fold_selections.csv,10883,d11198f009317d90e3e4749a35c825fba2555eb4b2a9c05c4a1a98b56599e9ea,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42/manifest.json,
baseline,active,lendingclub_v2,legacy_rf_relevance_corr,lr,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42/metrics.csv,1646,4971b31f97d6142c01bbeeacbb997c5e04f37c02153f5c9383dbd5930f6e8dd5,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42/manifest.json,
baseline,active,lendingclub_v2,legacy_rf_relevance_corr,lr,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42/predictions_dev.csv,274913371,38c9b6259266f86b2c1ab34a025754748499d52fab9f34f13e79134501b3c8de,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42/manifest.json,
baseline,active,lendingclub_v2,legacy_rf_relevance_corr,lr,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42/predictions_oot.csv,134606255,cf99cad0547ee6ac89b4be02ad1aa4d0c7be8e6ce3f69993be09e2743a2fb2a2,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42/manifest.json,
baseline,active,lendingclub_v2,legacy_rf_relevance_corr,lr,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42/preflight.json,5649,04dffe0eb46fea93ece18af5bae9523a061df1e2e6b5cccb3d06061cd3eef48e,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42/manifest.json,
baseline,active,lendingclub_v2,legacy_rf_relevance_corr,lr,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42/resource_usage.json,146524,ddbb8f5d68a44a922f01590c92b160176f2ad8cb434ab8f020114bc3583d2c81,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42/manifest.json,
baseline,active,lendingclub_v2,legacy_rf_relevance_corr,lr,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42/run.log,5324,4ba47ae91234f838adabdbe7787b9245a1ff972d7fa676de9074b9b20d3cec18,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42/manifest.json,
baseline,active,lendingclub_v2,legacy_rf_relevance_corr,lr,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42/selected_features.csv,2307,41491e7c3f05f00af7df6c181b2a224a8df43586794ebd25564113bf1c4000c4,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42/manifest.json,
baseline,active,lendingclub_v2,legacy_rf_relevance_corr,lr,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42/stability.csv,555,c915e566e5cc2034c593131ef2d13909efe7f51c48fa8f95565a5f17686dffe8,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42/manifest.json,
baseline,active,lendingclub_v2,legacy_rf_relevance_corr,lr,success_marker,results/full_baseline_v1/runs/lendingclub_v2/fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42/_SUCCESS,27,385ce95cdc816a18e666328570cacf9fa2a1c9e67689480421afc636d242bf9c,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-023-lendingclub_v2-lr-legacy-rf-relevance-corr-s42/manifest.json,
baseline,active,lendingclub_v2,mrmr_mutual_information,catboost,manifest,results/full_baseline_v1/runs/lendingclub_v2/fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42/manifest.json,16633,e98ebece926623eeda5e0625d49b4a5c516d4590596f2ddd4a806ae96e543178,True,cleanup/audits/prompt_11_selector_combinations/baseline_completion_authentication.json,
baseline,active,lendingclub_v2,mrmr_mutual_information,catboost,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42/checkpoint.json,15110,77abcb5e1f4c34584a72b69f26872d228f59439a143af172d163f7810647f57b,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42/manifest.json,
baseline,active,lendingclub_v2,mrmr_mutual_information,catboost,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42/config.json,4512,c939f8059ef9a7b2a8e15c5a074361a04bccb92d9c2304a41134f19140181588,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42/manifest.json,
baseline,active,lendingclub_v2,mrmr_mutual_information,catboost,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42/fold_selections.csv,19602,c6b6d198467d03786ec984013a40e4f5e14f3beb564f0741e60eda62382ec82e,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42/manifest.json,
baseline,active,lendingclub_v2,mrmr_mutual_information,catboost,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42/metrics.csv,1669,feb9f43538f1e8062d3fe84815c6c1d2e87ea084ce622d828867b6b26420276d,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42/manifest.json,
baseline,active,lendingclub_v2,mrmr_mutual_information,catboost,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42/predictions_dev.csv,280907890,e5abb4973f64811697aadcb5e4a62a1cd1ad436255d6f59dd88a28a92aa47ce8,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42/manifest.json,
baseline,active,lendingclub_v2,mrmr_mutual_information,catboost,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42/predictions_oot.csv,137537826,7aa9bfe91d63231e556e03eab86990596fc90bfc6110e9602f18b2843b96aec4,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42/manifest.json,
baseline,active,lendingclub_v2,mrmr_mutual_information,catboost,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42/preflight.json,5649,04dffe0eb46fea93ece18af5bae9523a061df1e2e6b5cccb3d06061cd3eef48e,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42/manifest.json,
baseline,active,lendingclub_v2,mrmr_mutual_information,catboost,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42/resource_usage.json,294888,94e40043c0c518553fae81cd9e97c18ca27b6b41ce4d15699fbea96ebc034a02,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42/manifest.json,
baseline,active,lendingclub_v2,mrmr_mutual_information,catboost,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42/run.log,3913,fada1ee3ce382a4d193fe1bc97f901f66fdbfbc24945452e148635a253dbd89f,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42/manifest.json,
baseline,active,lendingclub_v2,mrmr_mutual_information,catboost,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42/selected_features.csv,4156,6e893c9a6cb070fbb7d7fac6feba6ffa31202511b65e05d5fa9aede59603e602,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42/manifest.json,
baseline,active,lendingclub_v2,mrmr_mutual_information,catboost,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42/stability.csv,555,6f924b94fd6a245e03e78995805a76014dae203e2d8a1a8e643eded2160f3140,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42/manifest.json,
baseline,active,lendingclub_v2,mrmr_mutual_information,catboost,success_marker,results/full_baseline_v1/runs/lendingclub_v2/fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42/_SUCCESS,27,04d014c1df083473e94476a62f74195733b038d090ee4d9a26b2dbc9ff6ac99a,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42/manifest.json,
baseline,active,lendingclub_v2,mrmr_mutual_information,lr,manifest,results/full_baseline_v1/runs/lendingclub_v2/fbv1-015-lendingclub_v2-lr-mrmr-mutual-information-s42/manifest.json,16541,05028323b1073f35b2f31d7ad90691d96e0c4739ce90a7edd930d5c0de7e4e17,True,cleanup/audits/prompt_11_selector_combinations/baseline_completion_authentication.json,
baseline,active,lendingclub_v2,mrmr_mutual_information,lr,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-015-lendingclub_v2-lr-mrmr-mutual-information-s42/checkpoint.json,15086,ff7e7730f9756c8fe019055903e574794af4efe605144c97c34da1f965db5c8e,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-015-lendingclub_v2-lr-mrmr-mutual-information-s42/manifest.json,
baseline,active,lendingclub_v2,mrmr_mutual_information,lr,manifested_payload,results/full_baseline_v1/runs/lendingclub_v2/fbv1-015-lendingclub_v2-lr-mrmr-mutual-information-s42/config.json,4482,db50596fc57be61d1f880fdf819c098d47ff8a1ff0fa0e8b0796a3f2800ab401,True,results/full_baseline_v1/runs/lendingclub_v2/fbv1-015-lendingclub_v2-lr-mrmr-mutual-information-s42/manifest.json,
